payment_id,order_id,payment_method,payment_date,amount
1783,1783,Cash on Delivery,2023-05-01,90168
1788,1788,Digital Wallet,2022-04-16,55569
1789,1789,Cash on Delivery,2023-04-28,75714
1791,1791,Cash on Delivery,2022-05-31,108238
1793,1793,Cash on Delivery,2021-01-06,38848
1795,1795,Cash on Delivery,2021-07-07,145469
1797,1797,Cash on Delivery,2021-04-03,47399
1800,1800,Bank Transfer,2022-05-09,95928
1803,1803,Bank Transfer,2021-04-04,122442
1804,1804,Bank Transfer,2022-01-16,93591
1807,1807,Bank Transfer,2021-11-19,1976
1812,1812,Cash on Delivery,2021-07-24,20129
1813,1813,Digital Wallet,2022-04-19,119147
1831,1831,Bank Transfer,2021-03-26,4679
1833,1833,Digital Wallet,2021-02-16,54163
1839,1839,Bank Transfer,2023-02-22,89331
1840,1840,Digital Wallet,2023-06-12,38879
1841,1841,Cash on Delivery,2022-06-27,142375
1843,1843,Cash on Delivery,2022-03-22,44194
1844,1844,Digital Wallet,2022-04-04,130506
1845,1845,Bank Transfer,2022-07-16,70161
1850,1850,Cash on Delivery,2022-02-20,29716
1857,1857,Digital Wallet,2021-06-13,147162
1859,1859,Bank Transfer,2022-09-01,127363
1862,1862,Cash on Delivery,2023-01-19,117625
1863,1863,Digital Wallet,2021-04-15,141464
1864,1864,Digital Wallet,2021-03-27,100326
1873,1873,Cash on Delivery,2022-12-17,58330
1874,1874,Digital Wallet,2021-01-01,101242
1877,1877,Cash on Delivery,2023-06-12,108421
1880,1880,Cash on Delivery,2021-12-12,147750
1886,1886,Digital Wallet,2023-05-15,50196
1891,1891,Digital Wallet,2021-02-19,74378
1895,1895,Bank Transfer,2021-05-02,122863
1896,1896,Digital Wallet,2021-12-23,34930
1897,1897,Cash on Delivery,2023-06-19,148678
1899,1899,Bank Transfer,2021-03-07,137714
1904,1904,Cash on Delivery,2023-02-18,20155
1906,1906,Cash on Delivery,2021-05-31,39928
1907,1907,Cash on Delivery,2022-02-02,129809
1910,1910,Bank Transfer,2022-10-22,88615
1912,1912,Bank Transfer,2021-03-02,3211
1918,1918,Bank Transfer,2023-01-04,26607
1921,1921,Cash on Delivery,2023-06-02,106555
1925,1925,Bank Transfer,2021-08-12,3377
1926,1926,Cash on Delivery,2023-04-29,83964
1927,1927,Cash on Delivery,2022-05-21,41878
1929,1929,Digital Wallet,2022-02-05,145266
1931,1931,Digital Wallet,2021-09-18,4708
1934,1934,Digital Wallet,2021-08-13,31752
1935,1935,Digital Wallet,2021-12-05,131122
1937,1937,Cash on Delivery,2022-08-09,39654
1939,1939,Bank Transfer,2021-12-31,104662
1942,1942,Digital Wallet,2021-09-06,15031
1943,1943,Digital Wallet,2021-04-30,73058
1945,1945,Bank Transfer,2023-03-25,39459
1950,1950,Cash on Delivery,2021-03-31,129757
1952,1952,Bank Transfer,2021-11-16,98969
1953,1953,Cash on Delivery,2021-02-17,58442
1955,1955,Digital Wallet,2023-03-28,129495
1957,1957,Bank Transfer,2022-06-18,47849
1960,1960,Digital Wallet,2021-05-10,22913
1961,1961,Bank Transfer,2021-04-28,147113
1962,1962,Cash on Delivery,2023-05-13,42665
1964,1964,Bank Transfer,2021-07-05,75540
1965,1965,Cash on Delivery,2022-12-19,19978
1968,1968,Cash on Delivery,2023-03-16,108281
1972,1972,Bank Transfer,2023-03-03,111315
1973,1973,Digital Wallet,2022-03-24,138168
1975,1975,Bank Transfer,2022-07-18,7335
1983,1983,Bank Transfer,2023-05-29,81412
1986,1986,Bank Transfer,2022-05-07,91679
1988,1988,Bank Transfer,2023-06-07,20526
1989,1989,Digital Wallet,2022-06-11,134160
1991,1991,Bank Transfer,2021-01-02,13893
1992,1992,Digital Wallet,2022-07-19,6364
1993,1993,Digital Wallet,2022-07-04,10751
1998,1998,Bank Transfer,2023-01-19,44501
1999,1999,Bank Transfer,2023-02-05,42430
2002,2002,Digital Wallet,2022-12-19,118878
2004,2004,Cash on Delivery,2021-05-11,140597
2006,2006,Digital Wallet,2021-08-13,114693
2008,2008,Cash on Delivery,2022-01-03,75404
2010,2010,Digital Wallet,2021-02-12,60809
2013,2013,Cash on Delivery,2022-02-10,2928
2014,2014,Digital Wallet,2022-11-30,129742
2018,2018,Cash on Delivery,2022-08-22,58144
2019,2019,Cash on Delivery,2021-08-18,74547
2020,2020,Bank Transfer,2022-12-02,28402
2021,2021,Digital Wallet,2022-09-05,79684
2025,2025,Bank Transfer,2023-06-01,71847
2027,2027,Digital Wallet,2021-05-03,51638
2031,2031,Cash on Delivery,2021-06-16,86193
2032,2032,Bank Transfer,2021-03-25,78733
2034,2034,Cash on Delivery,2022-05-29,79366
2037,2037,Digital Wallet,2022-04-17,115866
2039,2039,Bank Transfer,2021-06-06,15714
2041,2041,Bank Transfer,2022-01-06,72653
2046,2046,Bank Transfer,2022-09-12,82639
2049,2049,Cash on Delivery,2022-01-21,72500
2050,2050,Cash on Delivery,2021-07-14,128492
2051,2051,Cash on Delivery,2022-01-30,127117
2052,2052,Cash on Delivery,2023-05-05,33618
2053,2053,Digital Wallet,2021-10-30,104455
2067,2067,Bank Transfer,2021-08-14,143452
2068,2068,Cash on Delivery,2021-12-13,26342
2072,2072,Cash on Delivery,2021-08-19,66495
2073,2073,Digital Wallet,2021-07-27,76418
2074,2074,Bank Transfer,2021-03-21,89243
2088,2088,Cash on Delivery,2023-04-07,28415
2090,2090,Bank Transfer,2021-03-22,34047
2094,2094,Digital Wallet,2022-06-05,109388
2099,2099,Bank Transfer,2021-04-26,124275
2103,2103,Cash on Delivery,2022-01-30,27197
2106,2106,Digital Wallet,2021-07-20,132389
2107,2107,Bank Transfer,2022-03-02,26513
2112,2112,Cash on Delivery,2021-08-20,94204
2115,2115,Bank Transfer,2021-06-21,69694
2117,2117,Cash on Delivery,2022-04-03,36142
2120,2120,Cash on Delivery,2023-01-27,140498
2123,2123,Cash on Delivery,2021-02-19,35250
2129,2129,Digital Wallet,2022-04-09,76692
2131,2131,Cash on Delivery,2022-02-21,91514
2132,2132,Cash on Delivery,2022-04-25,119961
2133,2133,Bank Transfer,2021-10-13,86584
2135,2135,Digital Wallet,2023-04-15,128872
2136,2136,Digital Wallet,2022-07-04,122052
2138,2138,Digital Wallet,2022-11-06,149535
2139,2139,Cash on Delivery,2021-01-26,47455
2141,2141,Cash on Delivery,2023-01-17,27905
2142,2142,Cash on Delivery,2021-11-13,86858
2147,2147,Bank Transfer,2023-02-27,57071
2149,2149,Digital Wallet,2022-05-22,42668
2150,2150,Cash on Delivery,2021-07-23,133726
2154,2154,Cash on Delivery,2023-01-09,100696
2155,2155,Bank Transfer,2022-10-23,107530
2157,2157,Cash on Delivery,2023-03-14,84957
2160,2160,Bank Transfer,2021-08-29,45171
2164,2164,Digital Wallet,2021-06-28,67476
2167,2167,Digital Wallet,2021-05-13,138187
2168,2168,Digital Wallet,2022-03-14,37318
2169,2169,Bank Transfer,2021-12-25,26643
2170,2170,Cash on Delivery,2022-02-11,113529
2172,2172,Cash on Delivery,2022-06-08,39113
2175,2175,Digital Wallet,2023-04-30,111642
2176,2176,Digital Wallet,2021-02-09,45228
2177,2177,Digital Wallet,2022-05-19,12312
2178,2178,Bank Transfer,2022-02-10,88983
2181,2181,Digital Wallet,2022-10-10,19527
2185,2185,Cash on Delivery,2022-05-05,49659
2187,2187,Cash on Delivery,2021-05-29,115697
2188,2188,Bank Transfer,2022-12-09,74582
2192,2192,Bank Transfer,2021-09-17,113015
2196,2196,Cash on Delivery,2022-02-19,64173
2199,2199,Bank Transfer,2022-02-03,63798
2200,2200,Bank Transfer,2023-06-05,107475
2202,2202,Bank Transfer,2022-06-29,54198
2204,2204,Digital Wallet,2021-10-10,1104
2207,2207,Digital Wallet,2023-03-02,842
2208,2208,Digital Wallet,2021-11-28,58005
2209,2209,Cash on Delivery,2022-11-07,81761
2218,2218,Digital Wallet,2022-08-06,25079
2220,2220,Cash on Delivery,2022-01-13,7012
2226,2226,Digital Wallet,2022-08-30,115590
2230,2230,Digital Wallet,2023-04-11,106227
2231,2231,Cash on Delivery,2021-09-17,86909
2234,2234,Cash on Delivery,2021-04-09,67642
2240,2240,Digital Wallet,2022-02-20,101816
2242,2242,Cash on Delivery,2021-03-17,38286
2246,2246,Cash on Delivery,2022-11-23,102739
2250,2250,Cash on Delivery,2021-12-27,55198
2253,2253,Bank Transfer,2021-07-27,1274
2258,2258,Bank Transfer,2021-08-27,706
2259,2259,Digital Wallet,2021-02-16,57335
2260,2260,Digital Wallet,2022-08-24,84778
2261,2261,Cash on Delivery,2023-05-13,22583
2266,2266,Cash on Delivery,2021-01-02,51749
2272,2272,Cash on Delivery,2021-11-13,121002
2273,2273,Digital Wallet,2023-04-16,69913
2278,2278,Bank Transfer,2022-04-27,123761
2281,2281,Bank Transfer,2022-09-24,97884
2282,2282,Cash on Delivery,2022-03-28,31846
2289,2289,Digital Wallet,2021-04-23,137818
2291,2291,Cash on Delivery,2022-11-22,24338
2292,2292,Bank Transfer,2021-11-03,131725
2300,2300,Bank Transfer,2023-02-03,11064
2304,2304,Bank Transfer,2022-08-27,149112
2307,2307,Digital Wallet,2021-10-19,9680
2310,2310,Bank Transfer,2021-06-25,18064
2314,2314,Digital Wallet,2023-01-11,64359
2317,2317,Digital Wallet,2021-09-13,65556
2319,2319,Bank Transfer,2021-05-13,95673
2326,2326,Digital Wallet,2023-05-30,71147
2327,2327,Cash on Delivery,2021-09-08,3375
2330,2330,Bank Transfer,2021-03-07,26932
2331,2331,Cash on Delivery,2022-08-04,41411
2333,2333,Digital Wallet,2021-04-20,59723
2337,2337,Cash on Delivery,2022-02-06,13195
2340,2340,Cash on Delivery,2023-04-06,20575
2341,2341,Bank Transfer,2022-09-17,43566
2346,2346,Bank Transfer,2021-03-28,146982
2348,2348,Bank Transfer,2021-02-19,11691
2349,2349,Bank Transfer,2021-07-07,37940
2351,2351,Bank Transfer,2021-02-04,135003
2369,2369,Bank Transfer,2021-06-08,34518
2371,2371,Cash on Delivery,2021-06-17,10807
2375,2375,Digital Wallet,2021-07-23,86571
2376,2376,Cash on Delivery,2022-06-17,142949
2377,2377,Digital Wallet,2021-01-10,104015
2379,2379,Bank Transfer,2022-08-11,24434
2380,2380,Bank Transfer,2021-07-29,115329
2381,2381,Bank Transfer,2021-01-23,96905
2383,2383,Bank Transfer,2022-03-28,70115
2385,2385,Digital Wallet,2022-01-09,49312
2391,2391,Digital Wallet,2021-08-04,19482
2392,2392,Cash on Delivery,2021-06-27,44177
2394,2394,Cash on Delivery,2021-06-24,27895
2396,2396,Digital Wallet,2021-02-17,138740
2401,2401,Cash on Delivery,2021-10-27,139785
2408,2408,Cash on Delivery,2023-06-02,147954
2413,2413,Cash on Delivery,2022-10-07,100072
2414,2414,Cash on Delivery,2022-06-02,25488
2421,2421,Digital Wallet,2022-10-05,63452
2422,2422,Bank Transfer,2022-08-11,4963
2423,2423,Cash on Delivery,2021-04-13,42346
2424,2424,Digital Wallet,2021-03-30,18796
2426,2426,Cash on Delivery,2021-02-12,75682
2429,2429,Digital Wallet,2022-11-17,34125
2430,2430,Bank Transfer,2023-05-26,88252
2433,2433,Cash on Delivery,2022-09-05,141755
2437,2437,Digital Wallet,2022-05-21,75768
2438,2438,Cash on Delivery,2021-06-29,114099
2440,2440,Digital Wallet,2021-09-13,87357
2441,2441,Cash on Delivery,2022-04-11,15366
2443,2443,Digital Wallet,2021-06-03,28300
2444,2444,Cash on Delivery,2022-01-20,46784
2447,2447,Digital Wallet,2023-05-21,136442
2456,2456,Cash on Delivery,2023-04-04,58891
2464,2464,Cash on Delivery,2022-03-01,9070
2468,2468,Bank Transfer,2021-06-07,120050
2470,2470,Digital Wallet,2022-07-10,93257
2475,2475,Cash on Delivery,2021-04-30,5154
2477,2477,Bank Transfer,2021-02-13,122532
2479,2479,Cash on Delivery,2022-02-16,63247
2483,2483,Cash on Delivery,2022-11-12,148918
2488,2488,Digital Wallet,2021-12-14,27843
2491,2491,Digital Wallet,2023-02-18,140905
2493,2493,Bank Transfer,2023-05-23,147287
2495,2495,Cash on Delivery,2021-07-01,17475
2496,2496,Digital Wallet,2023-04-29,53859
2507,2507,Cash on Delivery,2023-02-08,46294
2511,2511,Bank Transfer,2022-05-07,40141
2520,2520,Cash on Delivery,2021-07-03,141050
2521,2521,Bank Transfer,2021-07-07,29442
2522,2522,Bank Transfer,2022-12-08,145768
2523,2523,Cash on Delivery,2021-10-19,104497
2524,2524,Digital Wallet,2022-06-29,33580
2534,2534,Digital Wallet,2021-01-21,137737
2536,2536,Cash on Delivery,2022-02-24,113066
2537,2537,Cash on Delivery,2022-12-25,73972
2539,2539,Digital Wallet,2023-02-05,138364
2540,2540,Digital Wallet,2021-12-11,50496
2541,2541,Bank Transfer,2022-02-10,134140
2543,2543,Bank Transfer,2021-12-01,115481
2552,2552,Digital Wallet,2021-09-07,25934
2557,2557,Digital Wallet,2023-02-04,99219
2561,2561,Digital Wallet,2021-04-18,32869
2563,2563,Cash on Delivery,2021-01-01,12407
2565,2565,Cash on Delivery,2023-03-22,137703
2567,2567,Cash on Delivery,2021-06-06,61369
2569,2569,Digital Wallet,2021-12-24,113139
2574,2574,Digital Wallet,2022-01-30,39639
2578,2578,Cash on Delivery,2022-06-20,87317
2579,2579,Cash on Delivery,2021-09-11,73558
2581,2581,Cash on Delivery,2022-02-24,59778
2593,2593,Bank Transfer,2023-04-30,140743
2623,2623,Cash on Delivery,2022-07-01,93985
2628,2628,Cash on Delivery,2021-12-01,131044
2629,2629,Digital Wallet,2023-05-06,106589
2630,2630,Cash on Delivery,2022-02-13,118743
2633,2633,Cash on Delivery,2021-03-04,53416
2636,2636,Bank Transfer,2022-06-17,121004
2646,2646,Bank Transfer,2023-06-06,99401
2648,2648,Digital Wallet,2021-01-14,35015
2649,2649,Digital Wallet,2021-08-06,117294
2654,2654,Cash on Delivery,2021-10-27,70846
2660,2660,Cash on Delivery,2022-11-01,48475
2661,2661,Digital Wallet,2022-04-29,105878
2663,2663,Cash on Delivery,2021-02-01,69788
2665,2665,Bank Transfer,2021-02-18,118728
2672,2672,Bank Transfer,2021-11-05,19062
2673,2673,Bank Transfer,2021-05-26,53738
2677,2677,Digital Wallet,2021-07-08,124911
2678,2678,Cash on Delivery,2022-09-16,93265
2679,2679,Digital Wallet,2021-08-30,64269
2680,2680,Digital Wallet,2022-03-27,3013
2686,2686,Cash on Delivery,2021-06-24,133556
2687,2687,Cash on Delivery,2022-07-02,84165
2691,2691,Cash on Delivery,2021-04-15,41979
2692,2692,Cash on Delivery,2021-02-27,139953
2693,2693,Cash on Delivery,2022-02-08,103161
2694,2694,Cash on Delivery,2021-04-04,112078
2699,2699,Bank Transfer,2023-01-20,53648
2708,2708,Bank Transfer,2022-04-05,60121
2709,2709,Digital Wallet,2021-12-11,92556
2714,2714,Bank Transfer,2022-04-28,56301
2715,2715,Bank Transfer,2022-10-16,136924
2716,2716,Digital Wallet,2023-03-02,127634
2725,2725,Digital Wallet,2021-02-01,117430
2727,2727,Cash on Delivery,2022-03-08,63823
2728,2728,Bank Transfer,2022-12-06,101422
2730,2730,Cash on Delivery,2022-09-08,54865
2734,2734,Digital Wallet,2021-12-28,47167
2737,2737,Bank Transfer,2022-03-22,92320
2738,2738,Bank Transfer,2022-12-02,39743
2739,2739,Bank Transfer,2021-07-05,112657
2745,2745,Digital Wallet,2023-06-04,539
2752,2752,Digital Wallet,2022-08-26,68164
2753,2753,Digital Wallet,2021-08-18,89056
2757,2757,Cash on Delivery,2021-12-16,41292
2759,2759,Digital Wallet,2023-03-21,93722
2760,2760,Digital Wallet,2021-04-25,54186
2762,2762,Bank Transfer,2022-05-07,34931
2765,2765,Digital Wallet,2021-06-17,5825
2768,2768,Digital Wallet,2021-10-22,50681
2779,2779,Digital Wallet,2021-07-03,87630
2783,2783,Cash on Delivery,2023-04-20,133298
2789,2789,Bank Transfer,2023-04-11,132859
2790,2790,Bank Transfer,2023-03-25,95530
2791,2791,Bank Transfer,2022-05-24,86057
2793,2793,Cash on Delivery,2021-03-26,94822
2794,2794,Bank Transfer,2022-10-16,42896
2797,2797,Bank Transfer,2021-04-27,11252
2801,2801,Digital Wallet,2021-01-12,53758
2802,2802,Cash on Delivery,2022-10-08,128180
2810,2810,Cash on Delivery,2023-02-08,101949
2811,2811,Bank Transfer,2023-02-06,119975
2812,2812,Bank Transfer,2021-07-19,30831
2816,2816,Cash on Delivery,2021-01-11,72591
2818,2818,Cash on Delivery,2021-11-11,147194
2819,2819,Digital Wallet,2021-12-24,83008
2821,2821,Digital Wallet,2022-08-11,146000
2825,2825,Digital Wallet,2021-03-04,53107
2829,2829,Bank Transfer,2022-05-24,39716
2831,2831,Cash on Delivery,2022-03-27,105632
2834,2834,Cash on Delivery,2022-08-05,147828
2835,2835,Cash on Delivery,2021-12-28,56199
2836,2836,Cash on Delivery,2022-12-23,140795
2843,2843,Bank Transfer,2022-08-05,9313
2844,2844,Bank Transfer,2021-12-22,60971
2847,2847,Digital Wallet,2022-11-07,97073
2850,2850,Bank Transfer,2023-05-26,145846
2852,2852,Bank Transfer,2022-02-24,117702
2854,2854,Cash on Delivery,2022-06-18,69667
2857,2857,Cash on Delivery,2021-03-20,32765
2862,2862,Bank Transfer,2022-01-18,44555
2864,2864,Cash on Delivery,2022-07-14,112240
2865,2865,Digital Wallet,2022-05-18,101896
2866,2866,Digital Wallet,2021-09-28,105059
2867,2867,Cash on Delivery,2022-03-06,74718
2873,2873,Bank Transfer,2023-03-25,97068
2875,2875,Bank Transfer,2023-03-28,66108
2879,2879,Digital Wallet,2022-08-07,65352
2891,2891,Cash on Delivery,2021-05-03,143477
2898,2898,Digital Wallet,2022-06-09,59741
2903,2903,Digital Wallet,2022-09-12,117640
2904,2904,Bank Transfer,2021-12-24,138814
2906,2906,Digital Wallet,2021-01-24,119608
2910,2910,Bank Transfer,2022-11-02,30010
2915,2915,Digital Wallet,2021-03-09,73480
2920,2920,Cash on Delivery,2023-03-11,94850
2921,2921,Bank Transfer,2022-10-21,130625
2925,2925,Cash on Delivery,2022-04-22,92923
2927,2927,Digital Wallet,2022-05-02,22804
2929,2929,Cash on Delivery,2021-07-29,80514
2930,2930,Digital Wallet,2022-01-18,60294
2936,2936,Cash on Delivery,2021-02-06,78697
2939,2939,Bank Transfer,2021-08-09,94195
2940,2940,Bank Transfer,2021-01-13,60155
2942,2942,Cash on Delivery,2021-02-27,82981
2944,2944,Digital Wallet,2023-03-10,110745
2948,2948,Bank Transfer,2022-08-21,97087
2951,2951,Digital Wallet,2021-03-03,39035
2952,2952,Digital Wallet,2021-09-07,49357
2956,2956,Digital Wallet,2021-07-14,108686
2957,2957,Cash on Delivery,2021-06-25,104633
2958,2958,Digital Wallet,2021-04-22,141524
2961,2961,Digital Wallet,2022-04-29,102316
2962,2962,Cash on Delivery,2022-05-23,86981
2963,2963,Digital Wallet,2021-05-03,12182
2966,2966,Bank Transfer,2022-05-23,24171
2968,2968,Cash on Delivery,2022-05-01,147879
2970,2970,Digital Wallet,2022-02-21,116228
2971,2971,Bank Transfer,2023-04-25,132525
2972,2972,Cash on Delivery,2021-10-28,3005
2973,2973,Digital Wallet,2022-01-05,92689
2977,2977,Bank Transfer,2023-02-13,132143
2984,2984,Bank Transfer,2021-11-20,134530
2992,2992,Bank Transfer,2021-05-15,52715
2995,2995,Digital Wallet,2023-05-12,21521
3003,3003,Bank Transfer,2021-03-02,104033
3009,3009,Cash on Delivery,2022-08-09,117683
3011,3011,Bank Transfer,2021-05-14,108226
3012,3012,Digital Wallet,2021-11-04,70531
3014,3014,Cash on Delivery,2023-04-24,34540
3016,3016,Bank Transfer,2023-05-04,1984
3020,3020,Digital Wallet,2022-06-01,107256
3023,3023,Digital Wallet,2022-03-19,147386
3024,3024,Cash on Delivery,2023-01-02,66054
3025,3025,Bank Transfer,2021-03-09,75533
3028,3028,Bank Transfer,2023-06-07,140003
3029,3029,Bank Transfer,2021-12-03,134017
3030,3030,Digital Wallet,2023-02-19,123226
3031,3031,Bank Transfer,2021-03-04,71035
3034,3034,Bank Transfer,2022-04-10,147739
3039,3039,Digital Wallet,2022-02-20,67586
3040,3040,Bank Transfer,2022-08-17,141367
3042,3042,Digital Wallet,2023-04-21,15498
3047,3047,Digital Wallet,2022-02-02,122177
3052,3052,Bank Transfer,2021-09-08,135086
3057,3057,Cash on Delivery,2022-04-02,68008
3058,3058,Digital Wallet,2022-06-20,114510
3062,3062,Digital Wallet,2022-05-29,77763
3064,3064,Bank Transfer,2021-01-19,92743
3067,3067,Bank Transfer,2021-11-28,40034
3074,3074,Digital Wallet,2023-01-04,144008
3077,3077,Bank Transfer,2023-04-10,91007
3079,3079,Bank Transfer,2021-06-05,32436
3084,3084,Cash on Delivery,2022-05-28,114572
3090,3090,Cash on Delivery,2021-01-18,90641
3091,3091,Bank Transfer,2021-03-31,60238
3096,3096,Digital Wallet,2022-10-06,58320
3099,3099,Cash on Delivery,2021-04-28,106266
3101,3101,Digital Wallet,2021-08-13,124995
3103,3103,Cash on Delivery,2021-02-25,46390
3104,3104,Bank Transfer,2022-07-30,139449
3106,3106,Cash on Delivery,2021-01-31,12975
3107,3107,Bank Transfer,2021-07-25,115572
3110,3110,Bank Transfer,2021-05-09,19689
3119,3119,Cash on Delivery,2022-01-28,137457
3120,3120,Digital Wallet,2022-09-29,134550
3121,3121,Cash on Delivery,2021-08-31,79753
3124,3124,Cash on Delivery,2023-05-16,130800
3126,3126,Bank Transfer,2022-03-08,74438
3135,3135,Digital Wallet,2023-05-27,98454
3140,3140,Cash on Delivery,2022-11-10,47910
3142,3142,Digital Wallet,2022-01-06,101041
3143,3143,Digital Wallet,2022-02-27,43894
3146,3146,Bank Transfer,2021-05-09,96222
3148,3148,Cash on Delivery,2021-11-11,54893
3150,3150,Cash on Delivery,2022-07-15,96153
3151,3151,Cash on Delivery,2021-06-04,2281
3156,3156,Digital Wallet,2023-03-16,22961
3159,3159,Cash on Delivery,2023-02-24,46592
3161,3161,Digital Wallet,2023-03-04,3377
3162,3162,Bank Transfer,2022-07-18,129010
3169,3169,Cash on Delivery,2023-01-12,85552
3173,3173,Bank Transfer,2021-09-23,79616
3174,3174,Digital Wallet,2023-05-18,104565
3175,3175,Cash on Delivery,2021-02-14,43808
3179,3179,Cash on Delivery,2021-09-11,11162
3182,3182,Bank Transfer,2022-03-11,135340
3183,3183,Digital Wallet,2022-05-24,30768
3185,3185,Digital Wallet,2022-01-30,136264
3186,3186,Bank Transfer,2021-07-27,42639
3187,3187,Digital Wallet,2022-12-17,12825
3190,3190,Digital Wallet,2021-02-20,24420
3192,3192,Cash on Delivery,2021-01-14,49795
3193,3193,Cash on Delivery,2022-05-02,89519
3195,3195,Bank Transfer,2023-02-05,121608
3197,3197,Digital Wallet,2022-03-01,34081
