order_id,customer_id,order_date,order_status
850,3911,2021-12-18,Completed
851,4806,2021-05-23,Cancelled
852,1596,2021-06-24,Returned
853,1292,2021-08-09,Returned
854,4932,2022-06-02,Completed
855,603,2021-09-03,Cancelled
856,2253,2021-12-10,Cancelled
857,3427,2021-03-20,Completed
858,2091,2021-02-07,Returned
859,2409,2021-05-14,Returned
860,4392,2022-02-22,Returned
861,352,2023-04-30,Cancelled
862,175,2023-03-08,Cancelled
863,1947,2022-05-20,Cancelled
864,3512,2022-03-22,Returned
865,380,2022-06-16,Returned
866,787,2021-04-30,Returned
867,1056,2022-03-13,Completed
868,346,2021-07-17,Completed
869,4262,2021-07-28,Cancelled
870,3200,2022-02-12,Returned
871,725,2023-04-18,Completed
872,3165,2021-06-07,Returned
873,3733,2021-03-16,Cancelled
874,1744,2021-04-13,Completed
875,1791,2021-09-18,Cancelled
876,2915,2021-02-23,Cancelled
877,4171,2022-07-18,Completed
878,3574,2022-08-09,Completed
879,3977,2022-10-04,Cancelled
880,3478,2023-02-21,Returned
881,1169,2022-09-29,Completed
882,4297,2023-05-02,Cancelled
883,2379,2023-02-07,Completed
884,949,2021-09-05,Cancelled
885,4543,2021-01-06,Returned
886,3666,2023-03-10,Completed
887,2807,2021-11-02,Completed
888,3907,2023-06-03,Returned
889,4508,2023-01-25,Returned
890,1119,2022-02-22,Completed
891,1737,2021-08-28,Returned
892,3067,2022-09-22,Returned
893,1017,2021-02-24,Completed
894,3036,2022-04-08,Returned
895,148,2022-09-13,Completed
896,4157,2022-01-13,Returned
897,4759,2022-12-26,Completed
898,2371,2021-10-20,Returned
899,1490,2021-01-17,Returned
900,3712,2021-09-19,Returned
901,1357,2022-02-17,Returned
902,4693,2022-10-01,Returned
903,3447,2023-02-25,Returned
904,4692,2023-04-08,Cancelled
905,2429,2023-05-01,Returned
906,4954,2023-02-17,Returned
907,3738,2021-04-02,Returned
908,2422,2021-05-29,Returned
909,3000,2022-08-17,Cancelled
910,4660,2021-09-12,Completed
911,2707,2022-08-02,Completed
912,2412,2021-01-22,Returned
913,2537,2022-08-07,Returned
914,1593,2021-06-29,Completed
915,888,2021-07-09,Completed
916,2412,2023-03-11,Completed
917,3522,2022-02-18,Returned
918,4587,2021-02-26,Cancelled
919,189,2022-07-26,Cancelled
920,1270,2022-02-12,Returned
921,965,2022-04-14,Cancelled
922,251,2022-10-20,Cancelled
923,1425,2023-02-07,Completed
924,2536,2022-07-30,Returned
925,1869,2022-06-17,Returned
926,1806,2021-11-30,Returned
927,4935,2022-01-06,Returned
928,1999,2022-06-17,Completed
929,4597,2023-02-15,Completed
930,2333,2023-04-28,Completed
931,2824,2022-02-22,Returned
932,966,2021-05-26,Returned
933,4639,2022-09-17,Cancelled
934,2797,2021-01-31,Returned
935,1207,2022-02-20,Returned
936,2939,2022-07-12,Returned
937,1202,2022-03-21,Returned
938,2180,2021-04-06,Returned
939,3133,2022-08-10,Cancelled
940,2824,2022-02-21,Returned
941,597,2023-04-30,Completed
942,123,2022-07-30,Cancelled
943,3490,2021-04-11,Returned
944,1194,2023-02-24,Completed
945,4330,2021-11-18,Returned
946,2760,2023-02-08,Completed
947,2064,2023-05-14,Completed
948,2188,2022-02-13,Returned
949,1221,2021-09-04,Returned
950,2546,2023-05-21,Returned
951,2228,2022-10-04,Completed
952,242,2023-05-03,Completed
953,3920,2023-02-10,Completed
954,9,2021-01-07,Returned
955,4210,2022-03-21,Returned
956,3201,2022-02-03,Completed
957,452,2021-04-30,Cancelled
958,4128,2021-07-26,Completed
959,666,2022-11-16,Completed
960,2744,2023-04-24,Completed
961,393,2021-03-09,Cancelled
962,4324,2021-02-27,Returned
963,2288,2021-03-24,Cancelled
964,4969,2021-03-16,Returned
965,2633,2021-02-25,Cancelled
966,3341,2023-03-04,Completed
967,4275,2021-07-20,Returned
968,3632,2022-10-20,Cancelled
969,1177,2021-02-21,Returned
970,3018,2021-08-14,Returned
971,2293,2021-10-04,Completed
972,4058,2022-03-28,Cancelled
973,4906,2021-10-16,Cancelled
974,1330,2021-03-01,Returned
975,3679,2021-05-24,Returned
976,3304,2023-02-21,Cancelled
977,1066,2022-09-03,Completed
978,2823,2021-01-20,Returned
979,755,2023-02-03,Cancelled
980,3885,2022-01-29,Completed
981,1319,2022-08-02,Returned
982,4930,2021-03-10,Cancelled
983,187,2022-02-11,Returned
984,4371,2021-09-27,Completed
985,1600,2021-07-23,Completed
986,3719,2021-08-26,Completed
987,1087,2021-11-18,Cancelled
988,1403,2021-07-27,Cancelled
989,3288,2021-04-22,Cancelled
990,4463,2021-03-23,Cancelled
991,88,2021-07-29,Completed
992,833,2021-03-22,Returned
993,1339,2021-01-01,Cancelled
994,923,2021-08-13,Cancelled
995,1950,2023-04-25,Returned
996,2604,2021-05-16,Cancelled
997,4062,2022-07-14,Returned
998,2826,2022-01-21,Completed
999,1560,2021-08-12,Cancelled
1000,609,2022-11-15,Returned
1001,2431,2021-11-11,Cancelled
1002,4855,2021-02-20,Returned
1003,1382,2023-06-05,Returned
1004,2647,2021-02-18,Completed
1005,3241,2021-10-29,Returned
1006,353,2023-04-18,Completed
1007,3533,2021-10-10,Cancelled
1008,434,2021-08-31,Cancelled
1009,1679,2022-11-30,Cancelled
1010,833,2022-02-12,Cancelled
1011,4377,2021-04-21,Completed
1012,3795,2023-01-29,Cancelled
1013,4206,2021-06-24,Completed
1014,616,2021-01-15,Completed
1015,756,2023-06-19,Cancelled
1016,4826,2022-07-04,Completed
1017,839,2022-10-06,Completed
1018,2139,2022-06-16,Cancelled
1019,1406,2022-08-10,Returned
1020,2787,2023-01-23,Cancelled
1021,4969,2022-03-25,Completed
1022,3490,2023-06-07,Completed
1023,4419,2021-09-06,Completed
1024,4222,2021-07-01,Returned
1025,2609,2022-02-23,Completed
1026,2773,2021-08-23,Returned
1027,3684,2023-01-27,Completed
1028,4038,2023-03-16,Returned
1029,4822,2022-07-12,Returned
1030,3512,2022-02-17,Returned
1031,975,2022-04-10,Cancelled
1032,501,2022-02-17,Cancelled
1033,1933,2022-02-19,Returned
1034,1201,2023-05-31,Completed
1035,2991,2023-02-22,Completed
1036,3082,2022-07-08,Completed
1037,692,2022-11-06,Completed
1038,1479,2021-08-18,Returned
1039,2862,2021-12-02,Returned
1040,1305,2021-03-30,Cancelled
1041,2999,2021-01-16,Cancelled
1042,4417,2022-04-04,Completed
1043,2171,2022-02-19,Returned
1044,1232,2023-01-21,Completed
1045,4284,2022-10-29,Completed
1046,596,2022-08-08,Completed
1047,2682,2022-08-05,Cancelled
1048,3742,2023-02-13,Returned
1049,324,2022-07-25,Returned
1050,4377,2023-03-03,Returned
1051,2200,2021-08-29,Cancelled
1052,4989,2022-07-09,Cancelled
1053,4479,2023-06-08,Completed
1054,1298,2021-05-10,Completed
1055,2711,2023-03-29,Completed
1056,4958,2022-12-10,Returned
1057,1883,2022-11-10,Returned
1058,3549,2023-01-07,Returned
1059,2055,2022-06-04,Cancelled
1060,1065,2021-11-02,Returned
1061,2767,2023-05-17,Returned
1062,4995,2022-06-09,Returned
1063,541,2022-10-25,Completed
1064,2323,2021-12-22,Cancelled
1065,4471,2022-06-04,Cancelled
1066,294,2022-12-13,Returned
1067,3616,2021-04-04,Cancelled
1068,1467,2021-08-29,Returned
1069,3291,2022-04-04,Cancelled
1070,3913,2021-07-20,Returned
1071,1530,2021-01-27,Returned
1072,3703,2021-10-09,Cancelled
1073,639,2022-09-21,Completed
1074,3780,2022-05-22,Returned
1075,4360,2022-05-20,Cancelled
1076,4440,2021-06-03,Returned
1077,4708,2022-03-23,Returned
1078,4074,2023-01-06,Completed
1079,1061,2021-11-24,Returned
1080,4726,2021-07-20,Cancelled
1081,313,2023-03-21,Returned
1082,4360,2021-11-22,Returned
1083,4296,2021-01-01,Cancelled
1084,1526,2022-11-30,Returned
1085,1946,2022-01-13,Completed
1086,2207,2021-01-31,Returned
1087,2953,2023-02-13,Cancelled
1088,3121,2023-01-16,Returned
1089,2719,2022-12-04,Cancelled
1090,4663,2021-02-09,Completed
1091,1023,2021-06-21,Cancelled
1092,4439,2021-06-30,Returned
1093,2807,2023-05-23,Cancelled
1094,2199,2021-09-15,Completed
1095,4290,2022-02-07,Cancelled
1096,4863,2022-02-08,Completed
1097,1150,2021-12-28,Returned
1098,2410,2021-07-10,Returned
1099,2021,2022-10-12,Completed
1100,4364,2023-01-28,Returned
1101,2206,2023-03-20,Cancelled
1102,1821,2023-06-07,Completed
1103,4475,2022-08-10,Completed
1104,2787,2022-02-19,Completed
1105,2136,2021-03-23,Returned
1106,2686,2021-07-11,Returned
1107,2768,2023-01-10,Cancelled
1108,1458,2021-12-18,Cancelled
1109,1374,2022-08-13,Completed
1110,3307,2022-08-27,Completed
1111,1821,2021-12-18,Returned
1112,4981,2023-03-12,Returned
1113,3032,2021-04-15,Completed
1114,4133,2021-04-19,Returned
1115,3205,2022-01-14,Cancelled
1116,211,2022-10-24,Cancelled
1117,4252,2021-09-27,Cancelled
1118,4577,2021-11-29,Completed
1119,4997,2021-11-25,Cancelled
1120,2354,2023-04-25,Cancelled
1121,1837,2021-01-08,Completed
1122,2512,2022-10-06,Returned
1123,983,2023-06-18,Returned
1124,4197,2023-04-25,Returned
1125,611,2023-05-03,Completed
1126,3943,2022-09-06,Cancelled
1127,1351,2021-02-18,Completed
1128,4273,2023-05-04,Returned
1129,2733,2022-08-19,Completed
1130,2205,2023-03-24,Completed
1131,705,2023-05-09,Cancelled
1132,1722,2022-02-08,Cancelled
1133,723,2021-11-30,Cancelled
1134,3717,2021-04-21,Cancelled
1135,2686,2021-07-27,Completed
1136,1775,2023-01-17,Completed
1137,3000,2022-09-27,Completed
1138,3437,2022-05-03,Returned
1139,4297,2021-04-10,Completed
1140,3492,2022-04-04,Cancelled
1141,376,2021-01-17,Returned
1142,2178,2023-05-17,Completed
1143,894,2021-10-18,Completed
1144,289,2023-03-06,Cancelled
1145,1453,2022-04-13,Cancelled
1146,4336,2021-05-05,Returned
1147,4848,2022-06-21,Cancelled
1148,4600,2021-03-03,Returned
1149,1079,2023-02-15,Cancelled
1150,56,2021-10-06,Cancelled
1151,1064,2021-08-29,Returned
1152,4316,2022-07-26,Cancelled
1153,3295,2021-06-16,Completed
1154,2711,2022-07-25,Cancelled
1155,3409,2021-03-01,Cancelled
1156,4781,2022-06-03,Cancelled
1157,3685,2022-07-06,Cancelled
1158,2290,2021-11-02,Completed
1159,1133,2022-05-20,Returned
1160,2768,2022-06-07,Cancelled
1161,2291,2022-07-09,Returned
1162,2782,2023-01-21,Returned
1163,3457,2022-01-08,Cancelled
1164,2360,2021-07-02,Returned
1165,1056,2021-11-08,Returned
1166,973,2021-03-26,Returned
1167,3508,2021-12-07,Completed
1168,1116,2023-05-22,Completed
1169,323,2021-02-13,Completed
1170,2514,2022-01-17,Returned
1171,1881,2022-08-24,Returned
1172,1902,2021-03-16,Completed
1173,1075,2022-10-21,Completed
1174,2671,2023-06-09,Cancelled
1175,568,2021-08-02,Completed
1176,2655,2021-12-15,Cancelled
1177,277,2022-06-19,Completed
1178,3488,2022-07-23,Returned
1179,1493,2022-11-30,Completed
1180,2326,2021-11-07,Cancelled
1181,4259,2022-06-22,Returned
1182,3139,2022-01-31,Returned
1183,4020,2021-05-28,Cancelled
1184,1820,2022-03-10,Cancelled
1185,3614,2023-01-07,Cancelled
1186,3386,2021-06-03,Returned
1187,53,2021-05-13,Cancelled
1188,4222,2023-01-27,Returned
1189,1374,2022-01-13,Cancelled
1190,1714,2021-03-13,Returned
1191,1790,2023-04-05,Completed
1192,4452,2023-04-08,Completed
1193,1096,2021-07-14,Completed
1194,1035,2021-07-24,Returned
1195,1174,2023-06-19,Returned
1196,59,2022-10-04,Cancelled
1197,759,2021-03-02,Cancelled
1198,67,2021-04-03,Returned
1199,2005,2022-03-02,Cancelled
1200,4011,2021-06-13,Completed
1201,4529,2022-04-20,Cancelled
1202,199,2022-06-30,Completed
1203,3864,2022-02-18,Returned
1204,714,2022-11-13,Cancelled
1205,1450,2023-03-17,Completed
1206,2868,2022-05-07,Cancelled
1207,2629,2021-09-24,Returned
1208,2976,2022-07-30,Returned
1209,2177,2022-05-11,Completed
1210,3105,2021-06-08,Returned
1211,268,2021-11-30,Completed
1212,740,2022-06-08,Returned
1213,3716,2022-01-27,Returned
1214,4537,2021-09-04,Returned
1215,838,2022-02-06,Completed
1216,4501,2023-06-09,Completed
1217,3601,2021-05-04,Returned
1218,3841,2021-06-29,Completed
1219,3746,2022-12-05,Completed
1220,1625,2022-03-30,Returned
1221,1780,2022-08-02,Returned
1222,4773,2021-07-10,Completed
1223,2670,2021-07-06,Completed
1224,1272,2022-08-14,Returned
1225,1754,2023-01-29,Cancelled
1226,1403,2021-04-14,Returned
1227,3499,2023-03-30,Cancelled
1228,4794,2021-03-19,Returned
1229,2484,2021-08-30,Returned
1230,4511,2021-05-28,Completed
1231,1365,2021-11-29,Returned
1232,2980,2022-12-21,Completed
1233,4732,2023-05-27,Returned
1234,1665,2021-11-24,Returned
1235,2524,2021-10-01,Cancelled
1236,1001,2022-05-16,Returned
1237,3794,2023-01-25,Returned
1238,4040,2021-08-13,Completed
1239,3221,2021-10-24,Completed
1240,161,2022-08-08,Cancelled
1241,2139,2023-06-06,Cancelled
1242,4732,2023-04-11,Cancelled
1243,955,2021-07-04,Cancelled
1244,4945,2023-04-25,Returned
1245,3595,2021-01-03,Completed
1246,4678,2021-06-28,Cancelled
1247,573,2021-06-15,Completed
1248,2713,2021-09-10,Returned
1249,4882,2022-04-25,Returned
1250,4078,2023-01-07,Completed
1251,1756,2022-05-18,Returned
1252,2678,2021-05-22,Returned
1253,4574,2022-06-16,Completed
1254,1071,2021-06-02,Completed
1255,808,2021-05-18,Cancelled
1256,3254,2023-01-17,Returned
1257,445,2022-07-16,Completed
1258,1420,2021-02-08,Completed
1259,2174,2023-02-19,Returned
1260,4006,2022-09-14,Returned
1261,3815,2022-06-16,Returned
1262,4145,2023-06-04,Returned
1263,3592,2021-12-24,Returned
1264,1726,2022-12-11,Returned
1265,3050,2022-11-15,Returned
1266,2928,2021-07-09,Completed
1267,4383,2022-02-08,Completed
1268,332,2021-07-26,Completed
1269,2279,2021-11-06,Completed
1270,3178,2022-10-23,Completed
1271,4692,2023-05-26,Returned
1272,2628,2021-04-23,Cancelled
1273,545,2021-12-22,Completed
1274,1721,2023-06-12,Returned
1275,4674,2023-06-08,Completed
1276,188,2023-03-09,Completed
1277,4729,2021-06-21,Returned
1278,4808,2023-02-07,Cancelled
1279,197,2021-04-05,Cancelled
1280,1629,2022-05-05,Cancelled
1281,4190,2021-07-17,Completed
1282,1609,2021-01-06,Returned
1283,3405,2022-04-27,Completed
1284,1724,2022-12-05,Returned
1285,4095,2021-04-06,Returned
1286,944,2021-05-29,Cancelled
1287,397,2022-10-11,Completed
1288,1244,2021-04-29,Completed
1289,1290,2021-05-01,Returned
1290,3772,2022-02-24,Cancelled
1291,1144,2021-02-24,Completed
1292,4964,2023-03-01,Returned
1293,732,2021-04-29,Completed
1294,3135,2022-02-17,Completed
1295,1061,2021-07-05,Completed
1296,991,2022-09-25,Returned
1297,262,2022-04-03,Completed
1298,2810,2022-11-09,Returned
1299,4335,2023-02-18,Cancelled
1300,2038,2021-07-22,Returned
1301,1754,2021-02-07,Cancelled
1302,4685,2021-07-17,Cancelled
1303,3116,2021-12-12,Completed
1304,4393,2021-01-14,Returned
1305,1466,2022-04-12,Returned
1306,2470,2023-03-07,Returned
1307,849,2021-06-03,Cancelled
1308,1443,2021-04-13,Completed
1309,2331,2021-01-24,Returned
1310,3235,2022-10-03,Returned
1311,1152,2021-12-12,Completed
1312,4723,2022-11-12,Cancelled
1313,1103,2021-06-03,Returned
1314,2349,2022-01-20,Completed
1315,141,2023-05-11,Returned
1316,1587,2022-12-19,Cancelled
1317,2867,2023-01-09,Cancelled
1318,541,2023-04-10,Returned
1319,11,2023-04-05,Completed
1320,4661,2022-09-03,Cancelled
1321,1051,2023-03-09,Returned
1322,4780,2022-05-24,Completed
1323,797,2021-08-23,Cancelled
1324,972,2021-05-26,Cancelled
1325,1563,2022-03-11,Cancelled
1326,4504,2021-12-01,Returned
1327,3004,2022-02-01,Cancelled
1328,1068,2021-08-06,Completed
1329,2125,2021-03-18,Returned
1330,1280,2021-01-27,Completed
1331,3948,2021-02-25,Cancelled
1332,1009,2022-01-06,Returned
1333,1327,2022-05-06,Completed
1334,4568,2022-05-22,Cancelled
1335,495,2021-06-20,Returned
1336,504,2022-03-30,Returned
1337,700,2022-03-18,Cancelled
1338,4840,2021-01-23,Cancelled
1339,1870,2021-05-14,Completed
1340,2306,2022-06-28,Returned
1341,877,2021-12-17,Cancelled
1342,2139,2023-06-04,Completed
1343,63,2021-08-16,Returned
1344,2339,2021-02-03,Completed
1345,481,2021-05-08,Completed
1346,2976,2022-02-20,Cancelled
1347,4624,2023-02-26,Returned
1348,3699,2022-01-13,Cancelled
1349,2526,2022-09-30,Completed
1350,3039,2022-03-30,Returned
1351,2852,2022-01-16,Cancelled
1352,3483,2023-05-14,Completed
1353,2017,2021-09-15,Cancelled
1354,872,2021-05-21,Cancelled
1355,3783,2022-03-21,Completed
1356,906,2021-02-15,Returned
1357,487,2023-02-27,Completed
1358,4213,2021-05-06,Completed
1359,1698,2021-01-28,Returned
1360,3380,2022-07-22,Completed
1361,823,2022-04-06,Cancelled
1362,2263,2023-02-21,Completed
1363,4006,2021-06-15,Cancelled
1364,4230,2021-02-13,Returned
1365,108,2022-06-14,Completed
1366,3001,2022-04-04,Completed
1367,1214,2022-08-30,Completed
1368,887,2021-12-17,Returned
1369,499,2022-04-20,Completed
1370,1602,2022-06-05,Completed
1371,3348,2022-04-09,Completed
1372,2020,2021-02-25,Cancelled
1373,1878,2021-12-07,Completed
1374,392,2023-04-13,Cancelled
1375,2959,2022-06-28,Cancelled
1376,4031,2021-11-04,Completed
1377,3282,2021-06-29,Completed
1378,1611,2021-01-26,Completed
1379,4630,2022-03-22,Completed
1380,2859,2022-06-29,Returned
1381,2911,2022-04-03,Cancelled
1382,3519,2022-09-03,Cancelled
1383,4065,2021-01-31,Completed
1384,988,2022-07-29,Completed
1385,2735,2021-07-23,Returned
1386,1642,2022-09-14,Cancelled
1387,1283,2023-04-23,Cancelled
1388,2083,2023-05-09,Cancelled
1389,3225,2022-03-24,Completed
1390,647,2021-12-28,Returned
1391,525,2022-06-22,Completed
1392,1133,2022-12-18,Cancelled
1393,156,2021-02-02,Completed
1394,2180,2022-02-17,Cancelled
1395,3487,2021-04-13,Cancelled
1396,2707,2022-10-04,Returned
1397,205,2023-02-13,Completed
1398,955,2021-02-21,Cancelled
1399,4822,2022-05-13,Returned
1400,3829,2021-05-08,Cancelled
1401,306,2021-01-21,Returned
1402,2152,2022-08-23,Completed
1403,4456,2023-02-26,Returned
1404,557,2023-04-21,Returned
1405,4612,2023-02-15,Returned
1406,2209,2022-08-11,Completed
1407,2581,2021-09-13,Returned
1408,539,2021-11-21,Completed
1409,347,2021-09-19,Returned
1410,4988,2022-05-29,Completed
1411,4831,2021-11-01,Returned
1412,4899,2023-04-22,Cancelled
1413,3236,2023-03-14,Returned
1414,4336,2022-05-20,Returned
1415,1833,2022-10-26,Completed
1416,1628,2022-04-20,Returned
1417,3597,2022-12-03,Completed
1418,3397,2022-01-27,Returned
1419,4560,2023-02-07,Cancelled
1420,837,2022-02-25,Cancelled
1421,816,2021-06-02,Completed
1422,3973,2021-10-21,Completed
1423,3974,2022-05-07,Returned
1424,2181,2021-09-12,Completed
1425,1428,2023-02-20,Cancelled
1426,3580,2021-07-07,Completed
1427,4223,2022-11-17,Returned
1428,4876,2021-10-24,Returned
1429,4657,2021-04-27,Returned
1430,3655,2023-04-07,Completed
1431,549,2022-12-30,Cancelled
1432,1353,2022-03-18,Returned
1433,1144,2021-01-27,Completed
1434,3828,2021-02-22,Returned
1435,3775,2023-04-20,Returned
1436,1406,2021-04-19,Completed
1437,3365,2021-02-26,Completed
1438,225,2022-10-08,Returned
1439,2126,2021-04-08,Returned
1440,686,2021-08-29,Cancelled
1441,4683,2022-06-10,Returned
1442,4133,2023-03-10,Returned
1443,3675,2021-05-31,Completed
1444,685,2022-04-01,Completed
1445,4404,2022-05-31,Returned
1446,4815,2021-10-24,Returned
1447,4164,2021-02-01,Completed
1448,4478,2022-02-13,Cancelled
1449,2492,2022-07-02,Completed
1450,1317,2023-02-16,Completed
1451,3697,2021-12-31,Returned
1452,4204,2023-01-26,Completed
1453,4679,2022-03-27,Returned
1454,3063,2022-03-25,Completed
1455,4417,2021-06-26,Completed
1456,211,2021-09-23,Returned
1457,384,2022-03-05,Cancelled
1458,2624,2022-04-30,Returned
1459,768,2023-04-29,Completed
1460,1548,2022-01-25,Returned
1461,698,2021-11-03,Returned
1462,3304,2021-04-04,Returned
1463,689,2021-06-11,Returned
1464,4094,2022-11-22,Returned
1465,2216,2023-03-22,Completed
1466,4915,2022-11-18,Cancelled
1467,4585,2022-06-01,Completed
1468,3796,2023-01-14,Cancelled
1469,4740,2022-11-18,Cancelled
1470,410,2021-10-01,Completed
1471,4824,2021-12-30,Completed
1472,966,2021-09-22,Completed
1473,4760,2022-03-10,Completed
1474,2905,2022-03-14,Completed
1475,4050,2022-07-20,Returned
1476,2033,2021-07-01,Cancelled
1477,2328,2022-11-22,Returned
1478,4532,2022-07-26,Completed
1479,2731,2023-01-11,Cancelled
1480,2901,2021-04-20,Cancelled
1481,4760,2023-03-29,Returned
1482,3262,2021-07-06,Cancelled
1483,371,2022-09-12,Cancelled
1484,2319,2023-05-06,Returned
1485,3083,2022-01-28,Returned
1486,2037,2023-01-08,Cancelled
1487,3517,2021-01-27,Cancelled
1488,3712,2022-06-08,Cancelled
1489,1243,2021-03-08,Cancelled
1490,96,2021-06-06,Returned
1491,2770,2021-04-15,Cancelled
1492,1167,2021-06-13,Cancelled
1493,4752,2023-02-18,Completed
1494,3332,2021-10-09,Returned
1495,4479,2021-05-09,Completed
1496,4117,2022-08-11,Completed
1497,2179,2022-07-02,Cancelled
1498,4364,2022-12-15,Returned
1499,1868,2022-09-21,Completed
1500,3571,2021-05-21,Cancelled
1501,3238,2022-05-07,Completed
1502,4319,2022-04-01,Returned
1503,4717,2021-03-11,Cancelled
1504,181,2022-10-01,Completed
1505,731,2021-11-04,Completed
1506,1757,2023-04-30,Completed
1507,4805,2023-02-14,Returned
1508,2034,2022-01-02,Returned
1509,4913,2022-10-18,Completed
1510,1676,2023-01-02,Cancelled
1511,885,2021-08-27,Completed
1512,3893,2023-01-07,Cancelled
1513,4,2021-12-16,Completed
1514,2037,2021-02-14,Cancelled
